Unnamed: 0,File,School,Field,Year,File_Path,Maori_words
285,strategies_to_minimise_the_effects_of_delayed_payments_2016.pdf,SBE,Construction_Management,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2016\strategies_to_minimise_the_effects_of_delayed_payments_2016.pdf,"hou, kaka, amoako"
286,the_construction_contracts_act_and_its_implications_for_payment_defaults_in_new_zealand_2016.pdf,SBE,Construction_Management,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2016\the_construction_contracts_act_and_its_implications_for_payment_defaults_in_new_zealand_2016.pdf,"whoare, totake, retiree, toa, rata"
287,trust_and_interorganizational_interactions_for_managing_conflicts_in_a_blended_team_2016.pdf,SBE,Construction_Management,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2016\trust_and_interorganizational_interactions_for_managing_conflicts_in_a_blended_team_2016.pdf,
288,achieving_design_stage_elemental_cost_planning_accuracy_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\achieving_design_stage_elemental_cost_planning_accuracy_2017.pdf,"iterature, ata, ure, oneonone"
289,a_comprehensive_analysis_of_the_credits_obtained_by_leed_2009_certified_green_buildings_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\a_comprehensive_analysis_of_the_credits_obtained_by_leed_2009_certified_green_buildings_2017.pdf,"wua, makaremi, nonu, kema, eaa, ea"
290,a_morphology_based_model_for_forecasting_cooling_energy_demand_of_condominium_buildings_in_sri_lanka_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\a_morphology_based_model_for_forecasting_cooling_energy_demand_of_condominium_buildings_in_sri_lanka_2017.pdf,aro
291,determinants_of_construction_organisational_performance_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\determinants_of_construction_organisational_performance_2017.pdf,hawawini
292,exploring_the_potential_of_offsite_construction_to_alleviate_constraints_to_house_building_in_western_australia_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\exploring_the_potential_of_offsite_construction_to_alleviate_constraints_to_house_building_in_western_australia_2017.pdf,"mimeo, wai, muro, irani, materia, pau, maiti, roarea, kea, europea, hari, poki, ine, uia, hieminga, hiete, ipa, rana, emeka, nui, parahoo, ea, ere, kangari, rota, iio, autio, pekuri, haapio, niemira, kei, hore, reiterate, oke, hoi, whi, maione, ekiti, oree, utiome, tamu, nawari, ake, aia, kao, eipaha, ekonomi, kato, mihee, tamo, teu, enginee, tota, eurima, poteete, pore, niu, urope, ika, aitiene, iera, huo, emanate, pate, oni, onone, iee, mairea, temepere, opine, peine, kamara, hepi, nee, nonaka, numero, minutiae, heene, rii, purini, tamu, emea, pao, aneta, kune, mei, ure, uniroma, uhi, ikea, nawi, moita, materia, kiani, hei, riteria, hui, ioa, ipate, areuea, kaka, kaa, mana, eea, kumamoto, akaike, apea, nationa, nao, romano, ikea, amato, moreira, hepihea, nieuwe, ture, omono, hote, penamora, howie, moura, ama, ree, reti, imate, ooi, aioti, hautamaki, automa, aau, haikou, nowongu, pake, inu, aei, keune, piara, ohia, uri, hea, aei, terature, huuka, ngowi, konomi, aree, aee, koria, mui, ingeni, monge, pati, ratiu, renature, ata, aree, ikuma, ema, mari, pate"
293,implementation_of_earned_value_management_in_unit_price_payment_contracts_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\implementation_of_earned_value_management_in_unit_price_payment_contracts_2017.pdf,"ue, iterature, haito, pai"
294,implementation_of_the_lps_using_an_excel_spreadsheet_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\implementation_of_the_lps_using_an_excel_spreadsheet_2017.pdf,"umi, whi, ture, repo"
295,leverage_viability_to_secure_the_investment_return_for_palembang_monorail_project_using_public_private_partnership_financial_scheme_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\leverage_viability_to_secure_the_investment_return_for_palembang_monorail_project_using_public_private_partnership_financial_scheme_2017.pdf,"opi, umatera, roa, ini, monora, kereta, komite, rou, ano"
296,modelling_knowledge_integration_process_in_early_contractor_involvement_procurement_at_tender_stage_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\modelling_knowledge_integration_process_in_early_contractor_involvement_procurement_at_tender_stage_2017.pdf,"mana, nonaka, maki, irani, eoi"
297,post_disaster_housing_reconstruction_in_ibaji_and_lokoja_kogi_state_nigeria_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\post_disaster_housing_reconstruction_in_ibaji_and_lokoja_kogi_state_nigeria_2017.pdf,"nema, kakimoto, kumamoto"
298,preliminary_contractual_framework_for_bim_enabled_projects_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\preliminary_contractual_framework_for_bim_enabled_projects_2017.pdf,"aia, nimo, rana, ure, roa, mei, aia"
299,securing_clients_objectives_throughout_construction_project_lifecycles_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\securing_clients_objectives_throughout_construction_project_lifecycles_2017.pdf,"nga, kamara"
300,towards_developing_robust_climate_risk_management_strategies_in_the_estuarine_park_of_the_swan_river_western_australia_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\towards_developing_robust_climate_risk_management_strategies_in_the_estuarine_park_of_the_swan_river_western_australia_2017.pdf,"anu, opoku, nge, noti"
301,"trends_and_opportunities_of_bim_gis_integration_in_the_architecture,_engineering_and_construction_industry_2017.pdf",SBE,Construction_Management,2017,"C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\trends_and_opportunities_of_bim_gis_integration_in_the_architecture,_engineering_and_construction_industry_2017.pdf","aia, rua, koo, riahi, ara, teo, niu, romo, kiani, hato, kainuma, romero, kari, heihe, kaku, areatoarea, hou, mana, karimi, okuro, roiu, emori, penamora"
302,unlocking_the_potential_of_early_contractor_involvement_in_reducing_design_risks_in_commercial_building_refurbishment_projects_2017.pdf,SBE,Construction_Management,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2017\unlocking_the_potential_of_early_contractor_involvement_in_reducing_design_risks_in_commercial_building_refurbishment_projects_2017.pdf,"emanate, opoku"
303,developing_work_breakdown_structure_matrix_for_managing_offsite_construction_projects_2018.pdf,SBE,Construction_Management,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2018\developing_work_breakdown_structure_matrix_for_managing_offsite_construction_projects_2018.pdf,"memari, hameri, opoku"
304,enabling_an_effective_knowledge_and_information_flow_between_the_phases_of_building_construction_and_facilities_management_2018.pdf,SBE,Construction_Management,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2018\enabling_an_effective_knowledge_and_information_flow_between_the_phases_of_building_construction_and_facilities_management_2018.pdf,"hira, opoku, motawa, minimi"
305,enhancing_off_site_manufacturing_through_early_contractor_involvement_in_new_zealand_2018.pdf,SBE,Construction_Management,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2018\enhancing_off_site_manufacturing_through_early_contractor_involvement_in_new_zealand_2018.pdf,noti
306,exploring_the_potential_for_achieving_the_triple_bottom_line_of_sustainability_through_offsite_manufacturing_2018.pdf,SBE,Construction_Management,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2018\exploring_the_potential_for_achieving_the_triple_bottom_line_of_sustainability_through_offsite_manufacturing_2018.pdf,"ature, raoni, opoku"
307,investigating_the_cost_of_offsite_construction_housing_in_western_australia_2018.pdf,SBE,Construction_Management,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2018\investigating_the_cost_of_offsite_construction_housing_in_western_australia_2018.pdf,"opoku, ahuri, nawari, itute"
308,securing_the_embeddedness_of_psychosocial_diffusion_indicators_into_the_turkish_construction_industry_2018.pdf,SBE,Construction_Management,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2018\securing_the_embeddedness_of_psychosocial_diffusion_indicators_into_the_turkish_construction_industry_2018.pdf,"kaka, irani"
309,an_assessment_of_risk_factors_impacting_budget_variability_in_new_zealand_commercial_construction_projects_2019.pdf,SBE,Construction_Management,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2019\an_assessment_of_risk_factors_impacting_budget_variability_in_new_zealand_commercial_construction_projects_2019.pdf,apa
310,a_performance_based_framework_to_prioritise_underutilised_historical_buildings_for_adaptive_reuse_interventions_in_new_zealand_2019.pdf,SBE,Construction_Management,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2019\a_performance_based_framework_to_prioritise_underutilised_historical_buildings_for_adaptive_reuse_interventions_in_new_zealand_2019.pdf,"toa, whanganui, temitope, rotimia, pia, whanganui"
311,contract_document_appraisal_and_rework_root_causes_classification_in_tendering_stage_of_projects_2019.pdf,SBE,Construction_Management,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2019\contract_document_appraisal_and_rework_root_causes_classification_in_tendering_stage_of_projects_2019.pdf,"kakitahi, mora, irani, pena, awo, kumara, otimi, nuria"
312,critical_success_factors_of_public_private_partnerships_in_new_zealand_2019.pdf,SBE,Construction_Management,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2019\critical_success_factors_of_public_private_partnerships_in_new_zealand_2019.pdf,"omote, pai, nea, uti, arima, irani, koo, nationa, anona, ome, aini, reau, teo, ine, uia, ue, popu, emoti, romero, rana, hira, ohueri, ioki, rotorua, maia, teria, hia, awo, nomu, ree, matipa, mora, uo, manu, awa, eko, mea, iterature, repo, kaka, opoko, kakitahi, aputo, pati, oma, nani, ime, reiterate, maki, oke, enerate, pātea, whi, engineeri, opoko, tema, whanganui, toma, hauri, naire, aia, manu, rema, muiruri, whanganui, mangakino, tamo, automati, amo, enginee, aaee, turo, ea, ria, powe, mota, metu, pore, motu, howi, merino, hiripi, maru, nai, emea, anganui, aitiene, emanate, whe, natu, nuria, ona, nangia, hauri, uate, kota, remo, oti, mea, ato, onone, akaka, maa, iee, rura, pena, oria, opine, ue, waitangi, engi, taha, ope, awarene, whe, natio, nee, piki, enue, nonaka, nue, eme, monero, roo, rii, eae, orate, epi, arawomo, ena, emea, wea, raipa, noori, ramoroka, nakano, ure, pena, ara, aritua, noke, uhi, towa, nawi, enge, pupo, itate, nota, niminga, oku, nomura, riteria, ame, imitate, epi, porirua, hui, moreno, enginee, mana, ete, hou, heterotopia, moraiti, kaka, mana, ere, minimi, repu, rooke, arate, rata, kumara, eone, akure, teara, operati, erature, hia, ite, nimo, hou, ture, rangamuwa, toone, nakamoto, amee, harare, hao, wate, toi, hea, iroha, nimo, imate, tiona, hutu, iorio, kiwi, ito, haikou, teara, hani, kumi, hera, atatoa, okamoto, mena, eoi, morana, oka, omonori, aeo, ōhakune, opara, uri, pune, kuo, taki, whangarei, nge, ngowi, hana, inue, māori, amiri, rami, nikou, akina, ata, ruane, ute, pore, pao, komi, romote, ani, operato, initia, riteri, pai, teri, timaru, oamaru, mou"
313,design_development_post_contract_signing_in_new_zealand_2019.pdf,SBE,Construction_Management,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2019\design_development_post_contract_signing_in_new_zealand_2019.pdf,"ere, ine"
314,determining_strategic_clusters_and_performance_of_construction_organizations_in_south_africa_2019.pdf,SBE,Construction_Management,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2019\determining_strategic_clusters_and_performance_of_construction_organizations_in_south_africa_2019.pdf,"ea, muni, muni"
315,does_leadership_style_differ_between_a_post_disaster_and_non_disaster_response_project_2019.pdf,SBE,Construction_Management,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2019\does_leadership_style_differ_between_a_post_disaster_and_non_disaster_response_project_2019.pdf,"iia, kanungo, porirua, mea, roraima, ata"
316,factors_limiting_performance_of_the_construction_industry_2019.pdf,SBE,Construction_Management,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2019\factors_limiting_performance_of_the_construction_industry_2019.pdf,"omote, pai, nea, uti, arima, irani, koo, nationa, anona, ome, aini, reau, teo, ine, uia, ue, popu, emoti, romero, rana, hira, ohueri, ioki, rotorua, maia, teria, hia, awo, nomu, ree, matipa, mora, uo, manu, awa, eko, mea, iterature, repo, kaka, opoko, kakitahi, aputo, pati, oma, nani, ime, reiterate, maki, oke, enerate, pātea, whi, engineeri, opoko, tema, whanganui, toma, hauri, naire, aia, manu, rema, muiruri, whanganui, mangakino, tamo, automati, amo, enginee, aaee, turo, ea, ria, powe, mota, metu, pore, motu, howi, merino, hiripi, maru, nai, emea, anganui, aitiene, emanate, whe, natu, nuria, ona, nangia, hauri, uate, kota, remo, oti, mea, ato, onone, akaka, maa, iee, rura, pena, oria, opine, ue, waitangi, engi, taha, ope, awarene, whe, natio, nee, piki, enue, nonaka, nue, eme, monero, roo, rii, eae, orate, epi, arawomo, ena, emea, wea, raipa, noori, ramoroka, nakano, ure, pena, ara, aritua, noke, uhi, towa, nawi, enge, pupo, itate, nota, niminga, oku, nomura, riteria, ame, imitate, epi, porirua, hui, moreno, enginee, mana, ete, hou, heterotopia, moraiti, kaka, mana, ere, minimi, repu, rooke, arate, rata, kumara, eone, akure, teara, operati, erature, hia, ite, nimo, hou, ture, rangamuwa, toone, nakamoto, amee, harare, hao, wate, toi, hea, iroha, nimo, imate, tiona, hutu, iorio, kiwi, ito, haikou, teara, hani, kumi, hera, atatoa, okamoto, mena, eoi, morana, oka, omonori, aeo, ōhakune, opara, uri, pune, kuo, taki, whangarei, nge, ngowi, hana, inue, māori, amiri, rami, nikou, akina, ata, ruane, ute, pore, pao, komi, romote, ani, operato, initia, riteri, pai, teri, timaru, oamaru, mou"
317,in_support_of_sustainable_densification_in_urban_planning_2019.pdf,SBE,Construction_Management,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2019\in_support_of_sustainable_densification_in_urban_planning_2019.pdf,"arima, ine, homeo, kitamura"
318,managing_information_flow_and_design_processes_to_reduce_design_risks_in_offsite_construction_projects_2019.pdf,SBE,Construction_Management,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SBE\Construction_Management\2019\managing_information_flow_and_design_processes_to_reduce_design_risks_in_offsite_construction_projects_2019.pdf,"hora, memoire, opoku, tame, kamara"
